time,mse_pose,mse_landmarks
11.47706,0.03480552,0.2771688
11.48181,0.03464977,0.2771688
11.48637,0.03492019,0.2771688
11.4908,0.03512612,0.2771688
11.4955,0.03490497,0.2771688
11.50005,0.0351485,0.2771688
11.50443,0.03540258,0.2771688
11.50911,0.03515982,0.2771688
11.51367,0.03894886,0.2774718
11.51919,0.03804175,0.2774718
11.52369,0.03926771,0.2774718
11.52827,0.03929641,0.2774718
11.53279,0.0394933,0.2774718
11.53714,0.03979833,0.2774718
11.54166,0.03974896,0.2774718
11.54642,0.03962717,0.2774718
11.55105,0.03990584,0.2774718
11.55547,0.04026622,0.2774718
11.5601,0.04018987,0.2774718
11.56497,0.04008353,0.2774718
11.56978,0.04031126,0.2774718
11.57476,0.04029578,0.2774718
11.57978,0.04042183,0.2774718
11.58456,0.03751688,0.2767738
11.59008,0.0370249,0.2767738
11.59499,0.03780226,0.2767738
11.60014,0.0377844,0.2767738
11.60538,0.03791933,0.2767738
11.61082,0.03796107,0.2767738
11.62256,0.03294717,0.2767738
11.62808,0.03859178,0.2767738
11.64061,0.03313846,0.2767738
11.64618,0.03931375,0.2767738
11.65715,0.03495061,0.2746691
11.66358,0.03932695,0.2746691
11.67398,0.03602744,0.2746691
11.67908,0.04109907,0.2746691
11.69083,0.03545861,0.2746691
11.69578,0.04176652,0.2746691
11.70711,0.0364171,0.2746691
11.71197,0.04239139,0.2746691
11.72414,0.04330144,0.2755383
11.73066,0.04880399,0.2755383
11.74064,0.04604696,0.2755383
11.74556,0.05103816,0.2755383
11.75721,0.04541413,0.2755383
11.76325,0.05078401,0.2755383
11.77465,0.046541,0.2755383
11.7819,0.04965577,0.2750632
11.79326,0.04662845,0.2750632
11.81546,0.03972147,0.2750632
11.8248,0.0498823,0.2750632
11.83107,0.05292677,0.2750632
11.83775,0.05296072,0.2750632
11.84484,0.05302006,0.2750632
11.85039,0.05115605,0.2755547
11.85676,0.05072477,0.2755547
11.8619,0.05210568,0.2755547
11.86754,0.05192794,0.2755547
11.87326,0.05215461,0.2755547
11.87842,0.05292661,0.2755547
11.88357,0.05319921,0.2755547
11.88827,0.05385575,0.2755547
11.89279,0.0542608,0.2755547
11.89811,0.0538259,0.2755547
11.90374,0.05386148,0.2755547
11.90981,0.05381355,0.2755547
11.91623,0.06105968,0.278983
11.9232,0.06103709,0.278983
11.92881,0.06255593,0.278983
11.93368,0.06351039,0.278983
11.93834,0.06399865,0.278983
11.9431,0.06422864,0.278983
11.94787,0.06453665,0.278983
11.95308,0.06451906,0.278983
11.96079,0.06301644,0.278983
11.97386,0.05998258,0.278983
11.97887,0.06629235,0.278983
11.99091,0.07155047,0.2770347
11.99679,0.07693628,0.2770347
12.00806,0.07353875,0.2770347
12.01447,0.077838,0.2770347
12.02488,0.07559679,0.2770347
12.03051,0.07972357,0.2770347
12.04092,0.07696611,0.2770347
12.04595,0.08142187,0.2770347
12.05748,0.08188331,0.2805425
12.06352,0.08570631,0.2805425
12.07434,0.08394379,0.2805425
12.07928,0.08784148,0.2805425
12.09081,0.08523185,0.2805425
12.09568,0.08937772,0.2805425
12.10749,0.08680754,0.2805425
12.11227,0.09095197,0.2805425
12.12415,0.07637694,0.2795717
12.12988,0.07990831,0.2795717
12.14083,0.07822416,0.2795717
12.14557,0.08164798,0.2795717
12.15745,0.07926968,0.2795717
12.16217,0.08292256,0.2795717
12.17428,0.08066028,0.2795717
12.17898,0.08422546,0.2795717
12.19089,0.08368838,0.2796594
12.19657,0.08656804,0.2796594
12.20901,0.08509762,0.2796594
12.21532,0.08776011,0.2796594
12.2244,0.0875204,0.2796594
12.22919,0.08948354,0.2796594
12.2409,0.08819232,0.2796594
12.24558,0.09079815,0.2796594
12.258,0.0955984,0.2767621
12.2638,0.09775741,0.2767621
12.27413,0.09768569,0.2767621
12.27877,0.09950519,0.2767621
12.29099,0.09913329,0.2767621
12.29568,0.1010489,0.2767621
12.30759,0.1009378,0.2767621
12.31217,0.1026143,0.2767621
12.32429,0.1045379,0.2752146
12.32999,0.1065337,0.2752146
12.34094,0.1066802,0.2752146
12.34569,0.1084465,0.2752146
12.35781,0.1085249,0.2752146
12.36237,0.1102403,0.2752146
12.37437,0.1105205,0.2752146
12.37897,0.1119941,0.2752146
12.39099,0.1139622,0.2776952
12.39668,0.1155769,0.2776952
12.40779,0.1161286,0.2776952
12.41258,0.1175291,0.2776952
12.42435,0.1181504,0.2776952
12.42898,0.1193818,0.2776952
12.44103,0.1202444,0.2776952
12.44566,0.1212443,0.2776952
12.45759,0.1124196,0.2765225
12.46327,0.1127826,0.2765225
12.47394,0.1141644,0.2765225
12.47835,0.1143276,0.2765225
12.49086,0.1163239,0.2765225
12.49547,0.1160339,0.2765225
12.50721,0.1180852,0.2765225
12.51177,0.1176842,0.2765225
12.52415,0.1123507,0.2769591
12.52981,0.1112499,0.2769591
12.54089,0.1140639,0.2769591
12.54537,0.1127831,0.2769591
12.55743,0.1165133,0.2769591
12.56199,0.1146952,0.2769591
12.57419,0.1187266,0.2769591
12.57867,0.1165769,0.2769591
12.59085,0.1356788,0.2732572
12.59658,0.1335694,0.2732572
12.60767,0.1372922,0.2732572
12.61238,0.1349774,0.2732572
12.62425,0.1398075,0.2732572
12.62889,0.1368165,0.2732572
12.64104,0.1421213,0.2732572
12.6457,0.138721,0.2732572
12.65776,0.1436018,0.2719515
12.66338,0.1414689,0.2719515
12.6744,0.1454059,0.2719515
12.67898,0.1430328,0.2719515
12.69113,0.1483677,0.2719515
12.69557,0.1450412,0.2719515
12.70792,0.1508621,0.2719515
12.71247,0.1472035,0.2719515
12.72456,0.1618338,0.2690997
12.73007,0.1581317,0.2690997
12.74126,0.163378,0.2690997
12.74588,0.1594201,0.2690997
12.75783,0.1661354,0.2690997
12.76236,0.161268,0.2690997
12.77451,0.1684836,0.2690997
12.7792,0.1633158,0.2690997
12.79112,0.1775599,0.268593
12.79677,0.172321,0.268593
12.80806,0.1790545,0.268593
12.81298,0.1734801,0.268593
12.82427,0.1810973,0.268593
12.82907,0.1751641,0.268593
12.84155,0.1845471,0.268593
12.84627,0.1769568,0.268593
12.85776,0.1847825,0.2683951
12.86348,0.179211,0.2683951
12.87452,0.186063,0.2683951
12.87908,0.1794701,0.2683951
12.89079,0.1885775,0.2683951
12.89539,0.1810019,0.2683951
12.90751,0.1908635,0.2683951
12.91207,0.1824505,0.2683951
12.9245,0.1977235,0.2666401
12.93018,0.1908627,0.2666401
12.94086,0.1976821,0.2666401
12.94549,0.1913788,0.2666401
12.95779,0.2016886,0.2666401
12.96237,0.1930851,0.2666401
12.97451,0.203506,0.2666401
12.97909,0.194828,0.2666401
12.99127,0.1900154,0.2607623
12.99691,0.1838282,0.2607623
13.00771,0.1908666,0.2607623
13.01228,0.1847607,0.2607623
13.02456,0.1950242,0.2607623
13.02917,0.1869836,0.2607623
13.04103,0.1969334,0.2607623
13.04587,0.1893979,0.2607623
13.05785,0.1957234,0.2584473
13.0635,0.1888092,0.2584473
13.07461,0.1970478,0.2584473
13.07927,0.1897267,0.2584473
13.09109,0.2003735,0.2584473
13.09589,0.1920406,0.2584473
13.10793,0.2031163,0.2584473
13.11836,0.2106407,0.2570954
13.12536,0.2069344,0.2570954
13.13044,0.205086,0.2570954
13.14123,0.2142855,0.2570954
13.14601,0.2065887,0.2570954
13.15765,0.2177299,0.2570954
13.16243,0.2085743,0.2570954
13.17417,0.2201093,0.2570954
13.17887,0.2104258,0.2570954
13.19091,0.2202196,0.2586764
13.19666,0.2115802,0.2586764
13.2077,0.2209982,0.2586764
13.21833,0.2217671,0.2586764
